,company,level,title,yearsofexperience,yearsatcompany,tag,gender,dmaid,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic
32906,amazon,L7,Product Manager,15.0,6.0,Product,Male,0.0,1,0,0,0,0,1,0,0,0,0
28142,apple,other,Software Engineer,17.0,5.0,Data,Male,807.0,0,1,0,0,0,1,0,0,0,0
52703,other,other,Management Consultant,2.0,2.0,other,Male,501.0,0,1,0,0,0,1,0,0,0,0
33747,google,L5,Software Engineer,7.0,3.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
25919,other,other,Software Engineer,1.0,0.0,Web Development (Front-End),Male,511.0,1,0,0,0,0,0,1,0,0,0
57947,intel,other,Software Engineer,2.0,0.0,Full Stack,Male,515.0,0,1,0,0,0,0,1,0,0,0
29652,microsoft,other,Software Engineer,10.0,10.0,other,Male,819.0,0,1,0,0,0,0,0,0,1,0
58075,amazon,L4,Software Engineer,4.0,0.0,Full Stack,Male,0.0,0,1,0,0,0,0,1,0,0,0
49931,facebook,other,Software Engineer,4.0,0.0,Full Stack,Male,501.0,0,1,0,0,0,1,0,0,0,0
58866,other,L5,Software Engineer,6.0,5.0,other,Male,635.0,1,0,0,0,0,1,0,0,0,0
53253,microsoft,other,Technical Program Manager,30.0,16.0,other,Female,819.0,0,0,0,0,1,0,1,0,0,0
43724,oracle,other,Technical Program Manager,16.0,1.0,other,Male,505.0,1,0,0,0,0,0,1,0,0,0
46495,apple,other,Hardware Engineer,5.0,5.0,other,Female,807.0,0,1,0,0,0,0,1,0,0,0
49904,microsoft,other,Product Manager,7.0,7.0,Product,Male,819.0,0,1,0,0,0,1,0,0,0,0
39408,other,L7,Product Manager,3.0,3.0,Product,Female,501.0,0,1,0,0,0,0,1,0,0,0
41776,microsoft,other,Software Engineer,0.0,0.0,Full Stack,Male,819.0,0,1,0,0,0,0,1,0,0,0
57849,other,other,Technical Program Manager,5.0,2.0,other,Male,807.0,1,0,0,0,0,0,1,0,0,0
45460,microsoft,other,Software Engineer,1.0,1.0,Full Stack,Female,819.0,0,1,0,0,0,0,0,1,0,0
37427,other,other,Software Engineer,3.0,1.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
37489,other,other,Software Engineer,1.0,1.0,Distributed Systems (Back-End),Female,0.0,0,1,0,0,0,1,0,0,0,0
49606,other,L2,Solution Architect,6.0,6.0,other,Male,504.0,0,1,0,0,0,0,1,0,0,0
27287,other,other,Software Engineer,5.0,3.0,DevOps,Male,613.0,0,1,0,0,0,0,1,0,0,0
37338,other,other,Software Engineer,0.0,0.0,Distributed Systems (Back-End),Male,501.0,0,1,0,0,0,1,0,0,0,0
36826,microsoft,other,Software Engineer,5.0,2.0,Web Development (Front-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
51222,other,other,Software Engineer,8.0,2.0,Full Stack,Male,0.0,0,1,0,0,0,1,0,0,0,0
45041,intel,other,Hardware Engineer,15.0,15.0,other,Male,807.0,0,0,1,0,0,1,0,0,0,0
47330,other,other,Software Engineer,1.0,1.0,other,Male,0.0,0,1,0,0,0,0,1,0,0,0
43137,amazon,L7,other,15.0,6.0,other,Male,517.0,0,1,0,0,0,0,1,0,0,0
58640,other,other,Hardware Engineer,5.0,5.0,other,Male,825.0,1,0,0,0,0,1,0,0,0,0
45163,microsoft,other,Product Manager,18.0,15.0,Product,Female,819.0,0,1,0,0,0,1,0,0,0,0
51352,salesforce,other,Management Consultant,20.0,3.0,other,Male,0.0,1,0,0,0,0,0,1,0,0,0
27927,amazon,L4,Software Engineer,0.0,0.0,ML / AI,Male,819.0,0,1,0,0,0,1,0,0,0,0
29681,microsoft,other,Software Engineer,3.0,1.0,API Development (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
27171,amazon,L5,Software Engineer,13.0,5.0,Full Stack,Male,819.0,1,0,0,0,0,1,0,0,0,0
26671,microsoft,other,Software Engineer,1.0,1.0,other,Male,0.0,1,0,0,0,0,0,1,0,0,0
40584,other,other,Software Engineer,5.0,5.0,API Development (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
24100,other,other,Software Engineer,6.0,4.0,API Development (Back-End),Male,0.0,1,0,0,0,0,0,1,0,0,0
49760,google,L4,Software Engineer,14.0,0.0,Distributed Systems (Back-End),Male,635.0,1,0,0,0,0,1,0,0,0,0
56180,amazon,L5,Software Engineer,7.0,4.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
61539,apple,other,Software Engineer,7.0,1.0,other,Male,0.0,0,1,0,0,0,1,0,0,0,0
34117,other,other,Software Engineer,1.0,1.0,other,Male,820.0,0,1,0,0,0,1,0,0,0,0
47455,other,other,Solution Architect,17.0,0.0,Full Stack,Male,517.0,0,1,0,0,0,1,0,0,0,0
33783,google,L5,Software Engineer,11.0,2.0,other,Male,807.0,0,1,0,0,0,0,0,0,0,1
24357,other,other,Software Engineer,10.0,0.0,API Development (Back-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
33714,salesforce,other,other,12.0,2.0,other,Male,0.0,1,0,0,0,0,0,1,0,0,0
52077,other,other,Management Consultant,25.0,2.0,other,Male,511.0,1,0,0,0,0,0,0,0,0,1
36295,other,Senior Software Engineer,Software Engineer,10.0,10.0,other,Male,501.0,0,0,1,0,0,0,1,0,0,0
54375,other,L3,Software Engineer,12.0,0.0,Distributed Systems (Back-End),Male,602.0,1,0,0,0,0,1,0,0,0,0
38507,other,other,Software Engineer,5.0,1.0,DevOps,Male,807.0,0,1,0,0,0,1,0,0,0,0
60994,facebook,other,other,14.0,3.0,other,Female,524.0,1,0,0,0,0,0,0,0,1,0
57127,other,other,Software Engineer,6.0,2.0,other,Male,0.0,0,1,0,0,0,1,0,0,0,0
43647,other,other,Software Engineer,10.0,0.0,other,Male,0.0,0,1,0,0,0,0,1,0,0,0
40171,other,other,Software Engineer,4.0,4.0,Full Stack,Female,501.0,0,1,0,0,0,0,0,0,0,1
28496,intel,other,Software Engineer,15.0,15.0,other,Male,862.0,1,0,0,0,0,0,1,0,0,0
53309,amazon,L4,Software Engineer,0.0,0.0,Web Development (Front-End),Male,819.0,0,1,0,0,0,0,0,0,1,0
48463,other,other,Data Scientist,4.0,2.0,other,Male,0.0,0,1,0,0,0,1,0,0,0,0
24884,other,L4,Software Engineer,12.0,1.0,Full Stack,Male,819.0,0,1,0,0,0,1,0,0,0,0
58246,other,L5,Software Engineer,16.0,1.0,Full Stack,Male,0.0,0,1,0,0,0,1,0,0,0,0
61795,microsoft,other,Technical Program Manager,13.0,1.0,other,Female,819.0,0,1,0,0,0,1,0,0,0,0
42120,other,Senior Software Engineer,Software Engineer,10.0,5.0,Distributed Systems (Back-End),Male,501.0,1,0,0,0,0,1,0,0,0,0
51232,other,other,Software Engineer,0.0,0.0,other,Female,803.0,0,1,0,0,0,0,0,0,0,1
55604,other,other,Product Designer,14.0,8.0,other,Male,807.0,0,1,0,0,0,0,1,0,0,0
55092,ibm,other,Software Engineer,0.0,0.0,Web Development (Front-End),Male,560.0,0,1,0,0,0,0,0,0,0,1
44376,amazon,other,Software Engineering Manager,16.0,0.0,Web Development (Front-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
33038,other,other,Business Analyst,4.0,3.0,Product,Male,511.0,0,1,0,0,0,0,1,0,0,0
57661,other,L7,Software Engineer,10.0,2.0,API Development (Back-End),Male,819.0,0,1,0,0,0,0,0,0,0,1
24055,facebook,other,Product Designer,7.0,4.0,other,Male,807.0,0,1,0,0,0,0,1,0,0,0
43731,intel,other,Hardware Engineer,7.0,7.0,other,Male,0.0,0,1,0,0,0,0,0,1,0,0
52783,other,L4,Product Manager,10.0,8.0,other,Female,807.0,0,1,0,0,0,0,1,0,0,0
47042,apple,other,Software Engineer,6.0,1.0,other,Male,807.0,0,1,0,0,0,0,1,0,0,0
54511,other,L3,Software Engineer,0.0,0.0,other,Male,0.0,1,0,0,0,0,1,0,0,0,0
34648,microsoft,other,Software Engineer,0.0,0.0,Full Stack,Male,819.0,0,1,0,0,0,1,0,0,0,0
48838,microsoft,other,Software Engineer,2.0,0.0,Full Stack,Male,819.0,0,1,0,0,0,0,0,0,1,0
36108,other,other,Software Engineer,13.0,0.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,0,1,0,0,0
29397,other,Senior Software Engineer,Software Engineer,5.0,3.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
51400,other,Senior Software Engineer,Software Engineer,15.0,5.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
28566,other,L4,Software Engineer,3.0,3.0,Web Development (Front-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
52445,amazon,L4,Software Engineer,2.0,2.0,Full Stack,Male,807.0,0,1,0,0,0,1,0,0,0,0
47139,other,other,Hardware Engineer,4.0,4.0,other,Male,0.0,1,0,0,0,0,0,1,0,0,0
46047,other,L3,Software Engineer,12.0,1.0,other,Male,807.0,0,1,0,0,0,0,1,0,0,0
61179,other,other,Software Engineer,5.0,1.0,Web Development (Front-End),Male,0.0,1,0,0,0,0,1,0,0,0,0
43675,cisco,other,Software Engineer,7.0,5.0,DevOps,Male,635.0,1,0,0,0,0,1,0,0,0,0
50616,other,other,Software Engineer,15.0,3.0,Distributed Systems (Back-End),Male,820.0,0,0,0,0,1,0,1,0,0,0
31629,other,other,other,2.0,2.0,other,Male,0.0,0,1,0,0,0,0,1,0,0,0
37923,other,L1,Software Engineer,1.0,0.0,Full Stack,Female,819.0,1,0,0,0,0,1,0,0,0,0
37632,other,L6,Software Engineer,9.0,1.0,other,Male,0.0,0,1,0,0,0,1,0,0,0,0
42202,other,other,Software Engineer,3.0,3.0,Full Stack,Male,501.0,0,1,0,0,0,1,0,0,0,0
45468,other,L4,Software Engineer,1.0,0.0,API Development (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
42856,other,other,Software Engineer,10.0,5.0,ML / AI,Male,623.0,1,0,0,0,0,1,0,0,0,0
48707,salesforce,other,Software Engineer,10.0,1.0,Distributed Systems (Back-End),Male,0.0,1,0,0,0,0,1,0,0,0,0
34307,other,L3,Software Engineer,2.0,2.0,ML / AI,Male,0.0,1,0,0,0,0,1,0,0,0,0
43754,other,other,Product Manager,6.0,1.0,other,Male,770.0,1,0,0,0,0,0,1,0,0,0
31532,other,other,Software Engineer,0.0,0.0,Distributed Systems (Back-End),Male,807.0,0,1,0,0,0,1,0,0,0,0
47918,google,L4,Software Engineer,7.0,5.0,Full Stack,Male,807.0,1,0,0,0,0,0,1,0,0,0
56853,other,other,Product Designer,9.0,2.0,User Experience (UX),Male,807.0,0,1,0,0,0,0,1,0,0,0
34212,amazon,L5,Software Engineer,8.0,0.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
44224,other,other,Software Engineer,4.0,1.0,Distributed Systems (Back-End),Male,751.0,1,0,0,0,0,1,0,0,0,0
52335,oracle,other,Software Engineer,6.0,1.0,Distributed Systems (Back-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
31770,amazon,L6,Product Manager,5.0,0.0,other,Male,819.0,1,0,0,0,0,0,0,0,1,0
28844,other,L2,other,3.0,3.0,other,Female,501.0,1,0,0,0,0,0,1,0,0,0
48738,other,other,Software Engineer,0.0,0.0,other,Male,508.0,0,1,0,0,0,0,1,0,0,0
26391,other,other,Software Engineer,2.0,0.0,API Development (Back-End),Male,501.0,0,1,0,0,0,1,0,0,0,0
48912,other,other,Product Manager,15.0,1.0,other,Male,757.0,1,0,0,0,0,1,0,0,0,0
56419,other,other,Software Engineer,6.0,4.0,other,Male,501.0,1,0,0,0,0,1,0,0,0,0
50948,other,L1,Software Engineer,0.0,0.0,Full Stack,Male,0.0,1,0,0,0,0,1,0,0,0,0
27292,other,other,Software Engineer,3.0,2.0,Data,Male,504.0,0,1,0,0,0,1,0,0,0,0
39436,amazon,L6,Technical Program Manager,11.0,2.0,DevOps,Male,819.0,1,0,0,0,0,1,0,0,0,0
28742,other,other,Software Engineer,15.0,1.0,Full Stack,Male,819.0,0,1,0,0,0,1,0,0,0,0
38634,other,other,Software Engineer,1.0,1.0,API Development (Back-End),Male,0.0,1,0,0,0,0,1,0,0,0,0
51979,other,other,Technical Program Manager,12.0,4.0,other,Female,803.0,0,1,0,0,0,1,0,0,0,0
53028,amazon,other,Software Engineering Manager,21.0,7.0,other,Male,820.0,1,0,0,0,0,0,1,0,0,0
28991,facebook,E5,Software Engineer,7.0,0.0,Full Stack,Male,819.0,1,0,0,0,0,0,0,1,0,0
32166,other,other,Software Engineering Manager,20.0,9.0,other,Male,807.0,1,0,0,0,0,0,1,0,0,0
35615,oracle,other,Software Engineer,0.0,0.0,other,Female,819.0,1,0,0,0,0,1,0,0,0,0
48842,google,L4,Software Engineer,6.0,6.0,Distributed Systems (Back-End),Male,807.0,0,0,1,0,0,0,0,0,0,1
52509,facebook,other,Software Engineer,15.0,3.0,other,Female,807.0,0,1,0,0,0,0,1,0,0,0
57613,amazon,L5,Data Scientist,5.0,2.0,other,Male,819.0,0,0,1,0,0,1,0,0,0,0
43425,other,L3,Software Engineer,5.0,1.0,API Development (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
36940,amazon,L6,Software Engineer,20.0,0.0,Full Stack,Male,819.0,0,1,0,0,0,1,0,0,0,0
60730,other,other,Management Consultant,4.0,1.0,other,Male,511.0,1,0,0,0,0,0,1,0,0,0
44185,ibm,other,Data Scientist,6.0,6.0,other,Female,501.0,1,0,0,0,0,1,0,0,0,0
53603,microsoft,other,Hardware Engineer,6.0,2.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
42972,other,other,Software Engineer,3.0,0.0,API Development (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
28319,other,L4,Data Scientist,4.0,1.0,other,Female,807.0,0,1,0,0,0,1,0,0,0,0
42119,other,L6,Software Engineer,16.0,2.0,ML / AI,Male,508.0,1,0,0,0,0,0,1,0,0,0
51553,google,L4,Software Engineer,4.0,3.0,Web Development (Front-End),Male,506.0,0,1,0,0,0,0,1,0,0,0
35226,other,other,Software Engineer,2.0,1.0,ML / AI,Male,807.0,1,0,0,0,0,1,0,0,0,0
36035,other,other,Software Engineer,4.0,2.0,API Development (Back-End),Male,511.0,0,1,0,0,0,0,1,0,0,0
33887,other,L3,Software Engineer,8.0,1.0,Full Stack,Male,0.0,1,0,0,0,0,1,0,0,0,0
56334,amazon,L6,Technical Program Manager,15.0,4.0,other,Male,819.0,0,0,1,0,0,0,0,0,0,1
29872,other,other,Business Analyst,0.0,0.0,other,Male,602.0,0,1,0,0,0,1,0,0,0,0
45402,other,L2,Software Engineer,10.0,1.0,Distributed Systems (Back-End),Male,511.0,1,0,0,0,0,1,0,0,0,0
48390,other,other,Business Analyst,4.0,1.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
34794,google,L4,other,4.0,1.0,other,Female,807.0,1,0,0,0,0,0,1,0,0,0
23783,microsoft,other,Software Engineer,3.0,3.0,Distributed Systems (Back-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
51777,other,Senior Software Engineer,Software Engineer,3.0,0.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
53898,amazon,L5,Software Engineer,3.0,3.0,API Development (Back-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
52433,ibm,other,Software Engineer,5.0,5.0,API Development (Back-End),Male,other,0,1,0,0,0,1,0,0,0,0
52502,other,other,Software Engineer,3.0,1.0,API Development (Back-End),Male,635.0,1,0,0,0,0,1,0,0,0,0
54369,other,other,Software Engineer,2.0,2.0,Full Stack,Male,511.0,0,1,0,0,0,1,0,0,0,0
55409,other,other,Software Engineer,0.0,0.0,API Development (Back-End),Male,602.0,0,1,0,0,0,0,1,0,0,0
55555,other,other,Software Engineer,11.0,3.0,API Development (Back-End),Female,0.0,0,1,0,0,0,1,0,0,0,0
31509,microsoft,other,Solution Architect,12.0,1.0,API Development (Back-End),Male,0.0,0,0,0,1,0,0,1,0,0,0
61748,microsoft,other,Software Engineer,1.0,0.0,ML / AI,Male,819.0,0,1,0,0,0,0,0,0,0,1
53222,other,other,Software Engineer,5.0,1.0,Full Stack,Female,0.0,0,1,0,0,0,1,0,0,0,0
54810,other,other,Software Engineer,11.0,0.0,Distributed Systems (Back-End),Male,753.0,1,0,0,0,0,1,0,0,0,0
31162,ibm,L1,Data Scientist,0.0,0.0,Data,Female,501.0,1,0,0,0,0,0,0,0,1,0
51909,other,other,Software Engineer,2.0,0.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
30812,cisco,other,Software Engineer,4.0,4.0,Full Stack,Female,807.0,1,0,0,0,0,1,0,0,0,0
60986,other,other,Software Engineer,8.0,0.0,Data,Female,560.0,0,1,0,0,0,1,0,0,0,0
48670,intel,L6,Hardware Engineer,4.0,0.0,other,Male,635.0,1,0,0,0,0,1,0,0,0,0
53929,microsoft,other,Software Engineering Manager,16.0,1.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
36059,google,L5,Technical Program Manager,7.0,3.0,other,Female,807.0,1,0,0,0,0,1,0,0,0,0
37001,other,other,Software Engineer,4.0,0.0,Distributed Systems (Back-End),Male,807.0,0,1,0,0,0,0,1,0,0,0
42071,other,L4,Software Engineer,3.0,0.0,Full Stack,Male,501.0,0,1,0,0,0,1,0,0,0,0
44701,amazon,L4,Software Engineer,0.0,0.0,DevOps,Male,819.0,0,1,0,0,0,0,0,1,0,0
55670,facebook,L5,Software Engineer,12.0,0.0,Distributed Systems (Back-End),Male,803.0,1,0,0,0,0,0,0,0,1,0
56700,other,other,Software Engineer,8.0,3.0,Full Stack,Male,0.0,0,1,0,0,0,0,1,0,0,0
58010,facebook,E5,Software Engineer,6.0,0.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
46585,other,Senior Software Engineer,Software Engineer,6.0,3.0,API Development (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
57441,other,other,Data Scientist,1.0,1.0,other,Female,807.0,0,1,0,0,0,1,0,0,0,0
58391,other,other,Software Engineer,2.0,2.0,API Development (Back-End),Male,504.0,0,1,0,0,0,0,1,0,0,0
36678,oracle,L3,Product Manager,5.0,4.0,Product,Male,819.0,1,0,0,0,0,0,1,0,0,0
31617,google,L4,Software Engineer,6.0,5.0,ML / AI,Male,0.0,1,0,0,0,0,1,0,0,0,0
45715,amazon,other,Technical Program Manager,8.0,5.0,other,Female,807.0,1,0,0,0,0,1,0,0,0,0
54700,microsoft,other,Product Designer,1.0,1.0,User Experience (UX),Female,819.0,0,1,0,0,0,0,1,0,0,0
35745,other,other,Software Engineer,0.0,0.0,Full Stack,Male,807.0,0,1,0,0,0,1,0,0,0,0
59313,other,other,Software Engineer,6.0,4.0,API Development (Back-End),Male,635.0,0,1,0,0,0,0,1,0,0,0
43020,other,L5,Software Engineer,0.0,0.0,ML / AI,Male,819.0,1,0,0,0,0,1,0,0,0,0
59579,amazon,L6,Product Manager,11.0,1.0,Product,Male,819.0,1,0,0,0,0,1,0,0,0,0
44052,other,other,Software Engineer,7.0,2.0,Full Stack,Male,669.0,1,0,0,0,0,1,0,0,0,0
33260,google,L3,Software Engineer,1.0,1.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
48646,other,L2,Software Engineer,5.0,0.0,API Development (Back-End),Male,501.0,1,0,0,0,0,0,1,0,0,0
47123,other,other,Software Engineer,12.0,1.0,Web Development (Front-End),Male,807.0,0,1,0,0,0,0,0,1,0,0
27172,amazon,L5,Software Engineer,10.0,5.0,Distributed Systems (Back-End),Male,819.0,0,1,0,0,0,1,0,0,0,0
61816,other,L4,Software Engineer,5.0,2.0,ML / AI,Male,0.0,0,0,1,0,0,0,1,0,0,0
44995,apple,other,Hardware Engineer,3.0,0.0,other,Male,807.0,0,0,1,0,0,1,0,0,0,0
42528,other,other,Software Engineer,6.0,4.0,Web Development (Front-End),Male,623.0,0,1,0,0,0,0,0,0,1,0
42184,other,other,Software Engineering Manager,10.0,3.0,other,Male,515.0,0,1,0,0,0,0,0,1,0,0
28074,amazon,L5,Software Engineer,5.0,5.0,Full Stack,Male,819.0,0,1,0,0,0,1,0,0,0,0
56035,other,other,Product Manager,6.0,2.0,Technical,Male,602.0,0,1,0,0,0,0,1,0,0,0
50711,google,L5,Software Engineer,15.0,0.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
56569,other,other,Software Engineer,5.0,1.0,API Development (Back-End),Male,807.0,0,1,0,0,0,0,1,0,0,0
40310,other,other,Business Analyst,20.0,3.0,other,Female,807.0,0,1,0,0,0,0,1,0,0,0
57222,other,L5,Software Engineer,10.0,0.0,Full Stack,Male,other,1,0,0,0,0,0,1,0,0,0
47130,other,L3,Software Engineer,6.0,1.0,other,Female,635.0,0,1,0,0,0,1,0,0,0,0
59835,other,other,Software Engineer,9.0,9.0,Full Stack,Male,669.0,0,1,0,0,0,0,1,0,0,0
34082,ibm,other,Product Manager,15.0,2.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
35495,facebook,other,other,8.0,7.0,ML / AI,Female,501.0,0,1,0,0,0,0,0,1,0,0
40863,other,L3,Software Engineer,9.0,2.0,API Development (Back-End),Male,0.0,0,1,0,0,0,0,0,1,0,0
31001,microsoft,other,Product Manager,14.0,13.0,Technical,Male,819.0,0,1,0,0,0,0,1,0,0,0
53288,other,other,Software Engineer,9.0,3.0,Web Development (Front-End),Male,504.0,1,0,0,0,0,1,0,0,0,0
34348,other,L3,Software Engineer,3.0,2.0,other,Male,807.0,0,1,0,0,0,1,0,0,0,0
54224,other,other,Software Engineer,1.0,1.0,Full Stack,Female,501.0,0,1,0,0,0,1,0,0,0,0
49325,amazon,L5,Software Engineer,3.0,0.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
59521,other,other,Software Engineer,2.0,0.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
58828,facebook,other,Software Engineering Manager,14.0,7.0,other,Male,807.0,0,1,0,0,0,1,0,0,0,0
37195,other,other,Software Engineering Manager,10.0,1.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
45378,other,other,Software Engineer,3.0,3.0,other,Male,825.0,1,0,0,0,0,1,0,0,0,0
55066,other,other,Software Engineer,1.0,0.0,DevOps,Male,635.0,1,0,0,0,0,1,0,0,0,0
37948,other,other,Management Consultant,7.0,7.0,Product,Male,602.0,0,1,0,0,0,1,0,0,0,0
47720,amazon,L5,Software Engineer,6.0,3.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
54198,apple,other,Software Engineer,21.0,2.0,other,Male,807.0,1,0,0,0,0,0,0,1,0,0
57308,other,other,Management Consultant,10.0,5.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
48760,amazon,L5,other,4.0,1.0,Product,Female,819.0,1,0,0,0,0,1,0,0,0,0
40237,other,other,Data Scientist,2.0,0.0,Data,Male,807.0,0,0,1,0,0,0,0,1,0,0
38837,google,L3,Software Engineer,1.0,1.0,ML / AI,Male,807.0,1,0,0,0,0,1,0,0,0,0
24800,other,Senior Software Engineer,Software Engineer,19.0,0.0,ML / AI,Male,807.0,1,0,0,0,0,1,0,0,0,0
61053,other,other,Solution Architect,15.0,3.0,other,Male,other,0,1,0,0,0,0,1,0,0,0
39551,amazon,L5,Software Engineer,2.0,0.0,Full Stack,Male,819.0,0,1,0,0,0,0,0,0,0,1
28530,other,other,Hardware Engineer,6.0,3.0,other,Male,803.0,0,0,1,0,0,0,1,0,0,0
56430,other,other,Software Engineer,6.0,3.0,API Development (Back-End),Male,other,0,0,0,0,1,0,1,0,0,0
24771,other,other,Software Engineer,2.0,1.0,other,Male,535.0,1,0,0,0,0,0,1,0,0,0
43557,other,other,Software Engineer,1.0,0.0,Web Development (Front-End),Male,623.0,0,1,0,0,0,0,0,0,0,1
49740,google,L5,Software Engineer,10.0,2.0,other,Male,0.0,0,0,1,0,0,0,1,0,0,0
60889,facebook,other,Software Engineer,3.0,3.0,Web Development (Front-End),Female,501.0,1,0,0,0,0,1,0,0,0,0
43452,other,other,other,3.0,3.0,other,Female,501.0,0,1,0,0,0,0,1,0,0,0
24756,amazon,L5,Software Engineer,4.0,4.0,API Development (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
31233,other,other,other,5.0,2.0,other,Female,807.0,0,1,0,0,0,0,1,0,0,0
35718,other,other,Software Engineer,5.0,0.0,other,Male,524.0,0,0,0,1,0,0,0,1,0,0
44523,other,L4,Software Engineer,15.0,7.0,other,Male,0.0,0,1,0,0,0,1,0,0,0,0
59175,other,L3,Product Manager,6.0,1.0,Technical,Female,807.0,1,0,0,0,0,1,0,0,0,0
40521,amazon,L4,Software Engineer,5.0,5.0,other,Male,819.0,0,1,0,0,0,0,1,0,0,0
60756,other,other,Software Engineer,10.0,0.0,ML / AI,Other,0.0,0,0,1,0,0,0,1,0,0,0
29237,other,other,Software Engineer,17.0,5.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,0,1,0,0,0
60235,other,other,Technical Program Manager,15.0,10.0,other,Female,803.0,0,1,0,0,0,0,1,0,0,0
40201,other,Senior Software Engineer,Software Engineer,12.0,0.0,Distributed Systems (Back-End),Male,807.0,0,1,0,0,0,1,0,0,0,0
54884,other,other,Software Engineer,8.0,7.0,Full Stack,Male,803.0,0,1,0,0,0,0,1,0,0,0
58891,amazon,other,Software Engineering Manager,12.0,1.0,Full Stack,Male,819.0,0,1,0,0,0,0,0,0,0,1
60513,other,other,Software Engineer,2.0,2.0,Full Stack,Male,0.0,0,1,0,0,0,1,0,0,0,0
51106,facebook,L4,Business Analyst,5.0,2.0,other,Male,807.0,1,0,0,0,0,1,0,0,0,0
57175,other,other,Software Engineer,4.0,2.0,Distributed Systems (Back-End),Male,0.0,1,0,0,0,0,1,0,0,0,0
60169,facebook,E5,Software Engineer,7.0,0.0,Distributed Systems (Back-End),Male,819.0,1,0,0,0,0,1,0,0,0,0
52573,other,L4,Software Engineer,1.0,1.0,Full Stack,Male,613.0,0,1,0,0,0,1,0,0,0,0
55926,other,L3,Software Engineer,3.0,0.0,Full Stack,Male,501.0,0,1,0,0,0,1,0,0,0,0
42578,other,other,Software Engineer,3.0,3.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
54857,amazon,L4,Software Engineer,0.0,0.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
32287,apple,other,Software Engineer,8.0,8.0,other,Male,807.0,0,1,0,0,0,0,1,0,0,0
53930,other,L4,Software Engineer,5.0,1.0,Distributed Systems (Back-End),Male,0.0,0,1,0,0,0,1,0,0,0,0
45140,other,other,Software Engineer,4.0,4.0,other,Female,other,1,0,0,0,0,1,0,0,0,0
37519,microsoft,L5,Data Scientist,5.0,5.0,other,Female,501.0,0,1,0,0,0,0,1,0,0,0
45461,facebook,other,Data Scientist,7.0,3.0,other,Male,501.0,1,0,0,0,0,0,1,0,0,0
26779,other,L2,other,10.0,1.0,other,Female,807.0,1,0,0,0,0,0,1,0,0,0
35722,apple,other,Software Engineer,2.0,0.0,other,Female,807.0,0,1,0,0,0,0,1,0,0,0
49427,facebook,other,Software Engineer,5.0,0.0,Distributed Systems (Back-End),Female,807.0,1,0,0,0,0,1,0,0,0,0
51833,amazon,L4,Software Engineer,3.0,0.0,Distributed Systems (Back-End),Male,807.0,1,0,0,0,0,1,0,0,0,0
